City.From	Latitude	Longitude	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To	City.To
Kanata	45.34	-75.88	45.3383723580754	-75.8702605851687	214	133	2929.50906214537	2016-11-26 00:11:31	-73.3778634655314	45.5190986979503	Montreal
Ottawa	45.42	-75.71	45.416973262168	-75.7400450226513	149	598	661.064430873375	2016-11-26 00:11:32	-79.3802898284348	43.6495384265988	Toronto
Georgina	44.27	-79.25	44.2661399840588	-79.2475055139737	635	963	4995.372482331	2016-11-26 00:11:33	-79.3824833130925	43.6543285507525	Toronto
Toronto	43.65	-79.38	43.6483896402286	-79.3770341436001	711	562	4796.85844349442	2016-11-26 00:11:34	-81.2311508012431	42.9625736090207	London
Beloeil	45.55	-73.23	45.5476633160194	-72.2201405367041	352	875	4808.48039784469	2016-11-26 00:11:35	-123.137201462352	49.2799166621617	Vancouver
Chicoutimi-jonquiere	48.43	-71.08	48.4294398995211	-71.0630385634122	636	371	3741.74995832145	2016-11-26 00:11:36	-114.059670016067	51.0427836202367	Calgary
Prince george	53.91	-122.77	53.9167632914642	-122.775732435852	158	775	954.349643958267	2016-11-26 00:11:37	-80.2555071235632	43.5670240095343	Guelph
Toronto	43.65	-79.38	43.6524595376646	-79.3812572275424	657	323	828.637201688252	2016-11-26 00:11:38	-79.3877927634925	43.645891217873	Toronto
Chilliwack	49.17	-121.96	49.1754890452417	-121.963133815072	301	584	3978.51901444374	2016-11-26 00:11:39	-73.5839004996352	45.5202049770306	Montreal
Vancouver	49.28	-123.13	49.2771623102555	-123.120137870508	252	125	2142.77064260095	2016-11-26 00:11:40	-79.3785521523385	43.6498452676314	Toronto
Montreal	45.52	-73.57	45.5140369508111	-73.4735121268646	813	803	4631.87609713059	2016-11-26 00:11:41	-106.675361660746	52.1498944898472	Saskatoon
Toronto	43.65	-79.38	43.6446134667576	-79.3786522824396	994	424	2286.14023120608	2016-11-26 00:11:42	-123.135122634146	49.283454236982	Vancouver
Toronto	43.65	-79.38	43.656883898826	-79.3746825613821	584	678	2254.31491641793	2016-11-26 00:11:43	-121.963133815072	49.1754890452417	Chilliwack
Sherbrooke	45.4	-71.9	45.3948560138568	-71.8872905164795	672	467	1401.98789123679	2016-11-26 00:11:44	-79.2355493033786	43.1822953995047	Saint catharines-niagara
Vancouver	49.28	-123.13	49.2748343065405	-123.143060391487	337	893	4024.02756571537	2016-11-26 00:11:45	-79.3861066642116	43.6494963446367	Toronto
Guelph	43.56	-80.26	43.5605723494112	-80.2592260126607	464	858	4121.2725313846	2016-11-26 00:11:46	-78.8568661515352	43.8905645936263	Oshawa
Georgetown	43.66	-79.93	43.6595431977823	-79.9278711739668	268	860	2963.33206001436	2016-11-26 00:11:47	-123.142264983672	49.278922010308	Vancouver
Montreal	45.52	-73.57	45.5227041921213	-73.7121475118927	151	812	4176.99551827973	2016-11-26 00:11:48	-79.3764251344552	43.6426543056552	Toronto
Montreal	45.52	-73.57	45.5224401513173	-73.5332920039461	42	784	645.636571757495	2016-11-26 00:11:49	-74.746188328309	45.0223865967133	Cornwall
Montreal	45.52	-73.57	45.5277389471735	-73.5193082383	877	568	1028.00991128897	2016-11-26 00:11:50	-81.2290072949609	42.9698109216641	London
Toronto	43.65	-79.38	43.648775817533	-79.3758326546714	141	766	4768.80634363042	2016-11-26 00:11:51	-79.2321472546415	43.1765647639569	Saint catharines-niagara
Terrace	54.52	-128.61	54.5216254778492	-128.59552689457	748	923	2506.57828893745	2016-11-26 00:11:52	-73.5258260765603	45.522923402984	Montreal
Prince george	53.91	-122.77	53.9144173876784	-122.765942141727	534	442	2807.43590256898	2016-11-26 00:11:53	-75.7530495329603	45.4218404965271	Ottawa
Toronto	43.65	-79.38	43.6483896402286	-79.3770341436001	520	562	3124.04744046507	2016-11-26 00:11:54	-79.6831848507027	44.3776522691349	Barrie
Ottawa	45.42	-75.71	45.4207898545858	-75.6651132433662	515	440	2271.27790726954	2016-11-26 00:11:55	-123.129982955135	49.2830497583613	Vancouver
Montreal	45.52	-73.57	45.5203644811234	-73.3657398841457	212	461	1312.34194337158	2016-11-26 00:11:56	-113.533660198004	53.5643468199553	Edmonton
Toronto	43.65	-79.38	43.6577149344174	-79.3764744254464	276	716	1580.03049311228	2016-11-26 00:11:57	-79.0480510410783	48.2409157775292	Rouyn-noranda
Ottawa	45.42	-75.71	45.4230459199794	-75.7515382447706	749	28	4063.55707998155	2016-11-26 00:11:58	-123.142217824147	49.2788334120818	Vancouver
Red deer	52.27	-113.83	52.2663377423145	-113.83385347041	12	327	2658.17005380522	2016-11-26 00:11:59	-73.6594573891654	45.5221937963029	Montreal
Toronto	43.65	-79.38	43.6461761993616	-79.3870395782336	803	832	4849.5160985156	2016-11-26 00:12:00	-73.4735121268646	45.5140369508111	Montreal
Calgary	51.05	-114.06	51.0517581726936	-114.052531209349	641	824	4716.26909381012	2016-11-26 00:12:01	-114.067430822903	51.0491936218598	Calgary
Kingston	44.23	-76.5	44.2338658121675	-76.5008855583248	725	113	3109.26305628382	2016-11-26 00:12:02	-123.124454075247	49.2863747689012	Vancouver
Quebec	46.82	-71.23	46.821952636092	-71.2278306723442	997	16	2667.18374397606	2016-11-26 00:12:03	-113.537608635453	53.5779422110331	Edmonton
Quebec	46.82	-71.23	46.821952636092	-71.2278306723442	995	16	3725.35718645668	2016-11-26 00:12:04	-79.3755742180095	43.6546762101992	Toronto
Ottawa	45.42	-75.71	45.4186508121208	-75.672045743726	192	944	3211.74699086696	2016-11-26 00:12:05	-79.3872615428083	43.6498702631837	Toronto
Toronto	43.65	-79.38	43.6541494498027	-79.3764579722106	333	952	1924.44122370798	2016-11-26 00:12:06	-75.6572722388254	45.4157957789062	Ottawa
Toronto	43.65	-79.38	43.6417512536455	-79.3764493440505	179	519	3660.43624005979	2016-11-26 00:12:07	-79.3799270584484	43.6451070806169	Toronto
Montreal	45.52	-73.57	45.5270602198491	-73.5801349848619	457	722	4105.44754901202	2016-11-26 00:12:08	-73.6354548210002	45.513289641664	Montreal
Quebec	46.82	-71.23	46.8189929170501	-71.2211984846353	512	466	668.344852956943	2016-11-26 00:12:09	-73.7971065347519	45.5219441195101	Montreal
Montreal	45.52	-73.57	45.5120550494992	-73.58549366056	580	26	2409.68579361215	2016-11-26 00:12:10	-135.053010593288	60.728325701954	Whitehorse
Hamilton	43.26	-79.85	43.2605706227924	-79.8550104275757	608	905	4453.06123059709	2016-11-26 00:12:11	-122.856876979902	49.0298312162567	White rock
Ottawa	45.42	-75.71	45.4260550118603	-75.7413751157694	882	579	4145.76720454497	2016-11-26 00:12:12	-79.3790635800041	43.6547316164548	Toronto
Quebec	46.82	-71.23	46.82266134662	-71.2333495400761	459	662	3596.24376057182	2016-11-26 00:12:13	-81.1961824341858	42.7790188417475	Saint thomas
Edmonton	53.57	-113.54	53.5680813308426	-113.545286888823	928	961	3324.8395062401	2016-11-26 00:12:14	-73.4974131475433	45.520765127131	Montreal
Calgary	51.05	-114.06	51.0476341246281	-114.063497579001	875	258	4863.65601544967	2016-11-26 00:12:15	-72.2201405367041	45.5476633160194	Beloeil
Montreal	45.52	-73.57	45.5162281432641	-73.6964229206622	276	559	1412.07348757889	2016-11-26 00:12:16	-79.0480510410783	48.2409157775292	Rouyn-noranda
Saint john	45.29	-66.06	45.2964117273835	-66.0759645366849	397	234	4940.64513299381	2016-11-26 00:12:17	-97.1705006013359	49.8712696498183	Winnipeg
Edmonton	53.57	-113.54	53.5779422110331	-113.537608635453	177	997	4858.58751453925	2016-11-26 00:12:18	-78.1643027876895	43.9555583835859	Cobourg
London	42.97	-81.24	42.9680583450803	-81.2245267595098	74	105	1724.87693900475	2016-11-26 00:12:19	-123.380271935731	48.4362318285019	Victoria
Vancouver	49.28	-123.13	49.278959598181	-123.129897059004	738	373	2391.5302839363	2016-11-26 00:12:20	-79.3780985001519	43.6522081927468	Toronto
Vancouver	49.28	-123.13	49.2879434838422	-123.13465962245	604	193	2148.64517330425	2016-11-26 00:12:21	-79.3817540468134	43.6552465983932	Toronto
Hamilton	43.26	-79.85	43.2605706227924	-79.8550104275757	873	905	902.075748820789	2016-11-26 00:12:22	-114.054775181398	51.0526802523271	Calgary
Toronto	43.65	-79.38	43.6541712813041	-79.386375292987	565	225	1731.66826509405	2016-11-26 00:12:23	-79.3731828851084	43.6472131772315	Toronto
Kitchener	43.46	-80.5	43.4671215093933	-80.5036532470838	850	707	4322.48806798598	2016-11-26 00:12:24	-79.3788515926418	43.6439511744784	Toronto
Hamilton	43.26	-79.85	43.2605706227924	-79.8550104275757	401	905	2936.97333519813	2016-11-26 00:12:25	-73.5539117536731	45.5283649913738	Montreal
Winnipeg	49.88	-97.17	49.8874415839686	-97.1741421029474	336	315	995.907180022914	2016-11-26 00:12:26	-123.3678216414	48.4365528360461	Victoria
Regina	50.45	-104.61	50.4482435062796	-104.614474277012	635	89	2624.46693213424	2016-11-26 00:12:27	-79.3824833130925	43.6543285507525	Toronto
Calgary	51.05	-114.06	51.0569102236878	-114.065164174587	786	979	1530.77620049007	2016-11-26 00:12:28	-73.4432295084722	45.5213623061236	Montreal
Toronto	43.65	-79.38	43.6439511744784	-79.3788515926418	685	850	2069.61105400696	2016-11-26 00:12:29	-79.3787912937489	43.6471532278506	Toronto
Salaberry-de-valleyfield	45.26	-74.14	45.2657711101704	-74.1439132803706	816	821	4794.59032585146	2016-11-26 00:12:30	-80.2622651969346	43.1578684707017	Brantford
Montreal	45.52	-73.57	45.5162281432641	-73.6964229206622	275	559	596.884014725219	2016-11-26 00:12:31	-79.2345434728178	43.1749685822989	Saint catharines-niagara
Drummondville	45.89	-72.49	45.8882896636186	-72.4745410201657	121	449	2133.11375179328	2016-11-26 00:12:32	-63.6067942711691	44.6614866158987	Halifax
Vancouver	49.28	-123.13	49.2766109246427	-123.119621809627	236	703	3109.66923712986	2016-11-26 00:12:33	-79.3770473269598	43.6580152119094	Toronto
Salaberry-de-valleyfield	45.26	-74.14	45.2657711101704	-74.1439132803706	773	821	4323.03271158598	2016-11-26 00:12:34	-97.1748671579315	49.8771365219313	Winnipeg
Toronto	43.65	-79.38	43.6583447254247	-79.3827499496724	747	93	2778.07873419952	2016-11-26 00:12:35	-77.3772090184113	44.1725695392345	Belleville
Sherbrooke	45.4	-71.9	45.394755305364	-71.9344881944508	394	245	4186.31227868609	2016-11-26 00:12:36	-75.6874535603522	45.4207241444874	Ottawa
Toronto	43.65	-79.38	43.6436685366964	-79.3819708644881	128	246	1019.34855316067	2016-11-26 00:12:37	-71.2331166153424	46.8127212197153	Quebec
Toronto	43.65	-79.38	43.6461212571746	-79.3756485492722	665	409	603.593536687549	2016-11-26 00:12:38	-73.5047803213473	45.5119287425574	Montreal
Kelowna	49.89	-119.46	49.8907982184527	-119.464940018366	999	936	4954.08002164913	2016-11-26 00:12:39	-79.3831721346849	43.6429367727467	Toronto
Montreal	45.52	-73.57	45.5228195277344	-73.6922252869055	677	250	1273.43203667551	2016-11-26 00:12:40	-119.59158567688	49.5024947588878	Penticton
Ottawa	45.42	-75.71	45.4230459199794	-75.7515382447706	550	28	2700.81270036753	2016-11-26 00:12:41	-123.116770395945	49.2805420541411	Vancouver
Winnipeg	49.88	-97.17	49.8712696498183	-97.1705006013359	701	397	698.052683379501	2016-11-26 00:12:42	-82.5841185787042	42.0665699740569	Leamington
Toronto	43.65	-79.38	43.6505293939849	-79.3737095995691	337	592	1072.57927387254	2016-11-26 00:12:43	-79.3861066642116	43.6494963446367	Toronto
Montreal	45.52	-73.57	45.5224649893874	-73.4040883562014	180	33	4973.10241027735	2016-11-26 00:12:44	-75.7225022777567	45.4179191531529	Ottawa
Ottawa	45.42	-75.71	45.4181662989895	-75.7535331967017	828	259	354.528760968242	2016-11-26 00:12:45	-71.2292678719571	46.8116539692281	Quebec
Vancouver	49.28	-123.13	49.2806639019202	-123.116702260085	662	599	1878.67359933443	2016-11-26 00:12:46	-71.2333495400761	46.82266134662	Quebec
Quebec	46.82	-71.23	46.8245966595214	-71.2370292006749	286	425	1587.89931274951	2016-11-26 00:12:47	-122.319816182533	49.0616794018136	Abbotsford
Vancouver	49.28	-123.13	49.2765889900136	-123.137568740324	29	922	1965.20742335124	2016-11-26 00:12:48	-73.4104607362453	45.5250526375315	Montreal
Kingston	44.23	-76.5	44.2274385741906	-76.5052982986459	304	527	549.53086504247	2016-11-26 00:12:49	-79.3867498392627	43.653686924659	Toronto
Montreal	45.52	-73.57	45.5237055999567	-73.5493583229487	121	266	1461.63116737735	2016-11-26 00:12:50	-63.6067942711691	44.6614866158987	Halifax
Quebec	46.82	-71.23	46.8274959088394	-71.2266969712889	874	618	274.538385437336	2016-11-26 00:12:51	-79.3799086195529	43.6579540322808	Toronto
Kitchener	43.46	-80.5	43.4609747020491	-80.5003830079217	286	554	1666.09744386515	2016-11-26 00:12:52	-122.319816182533	49.0616794018136	Abbotsford
Saint thomas	42.78	-81.19	42.7767943205571	-81.1924751828075	697	67	3343.43117820099	2016-11-26 00:12:53	-83.0283247921188	42.2934141568237	Windsor
Montreal	45.52	-73.57	45.5277389471735	-73.5193082383	905	568	3321.89076360082	2016-11-26 00:12:54	-79.8550104275757	43.2605706227924	Hamilton
Halifax	44.67	-63.61	44.667772295661	-63.6030951502249	397	287	2859.74708722206	2016-11-26 00:12:55	-97.1705006013359	49.8712696498183	Winnipeg
Abbotsford	49.06	-122.3	49.0536013555482	-122.316537086397	212	502	1827.38090193598	2016-11-26 00:12:56	-113.533660198004	53.5643468199553	Edmonton
Toronto	43.65	-79.38	43.6442837649727	-79.3800706079217	911	350	1787.71649654955	2016-11-26 00:12:57	-79.2360003551472	43.1739417807163	Saint catharines-niagara
Vancouver	49.28	-123.13	49.2811516824058	-123.136201347223	373	196	3033.9637502213	2016-11-26 00:12:58	-123.129897059004	49.278959598181	Vancouver
Toronto	43.65	-79.38	43.6513743043006	-79.374409071946	483	925	3400.25986636756	2016-11-26 00:12:59	-73.768978122031	45.5213229395535	Montreal
Vancouver	49.28	-123.13	49.2766109246427	-123.119621809627	227	703	4118.67711886298	2016-11-26 00:13:00	-122.767429343823	53.9044544010466	Prince george
Victoria	48.43	-123.37	48.4319936285067	-123.362469336882	284	428	3880.37521874066	2016-11-26 00:13:01	-113.544243242208	53.5765641338949	Edmonton
Quebec	46.82	-71.23	46.8144278593665	-71.2287197632088	4	839	3831.43221837236	2016-11-26 00:13:02	-75.6491368158096	45.4164055125357	Ottawa
Abbotsford	49.06	-122.3	49.0581430341636	-122.283745670962	122	859	657.972276594955	2016-11-26 00:13:03	-80.5074539054387	43.4581971617287	Kitchener
Toronto	43.65	-79.38	43.6442837649727	-79.3800706079217	752	350	2337.36146020237	2016-11-26 00:13:04	-113.845406123714	52.2713173235918	Red deer
Toronto	43.65	-79.38	43.6487701713453	-79.3710220084526	519	318	1091.61166284466	2016-11-26 00:13:05	-79.3764493440505	43.6417512536455	Toronto
Toronto	43.65	-79.38	43.6425057137785	-79.3824733735713	541	482	4942.93343457393	2016-11-26 00:13:06	-73.2328510069708	45.3085566246067	Saint-jean-sur-richelieu
Sept-iles	50.22	-66.38	50.2211549367439	-66.388357727504	621	360	3945.69834676804	2016-11-26 00:13:07	-114.063685112084	51.0471335187274	Calgary
Montreal	45.52	-73.57	45.5140369508111	-73.4735121268646	767	803	318.544895888772	2016-11-26 00:13:08	-79.3773863540628	43.6463628161493	Toronto
Winnipeg	49.88	-97.17	49.8779535481416	-97.1732470485177	374	65	576.605738722719	2016-11-26 00:13:09	-122.770281903852	53.9163800996741	Prince george
Montreal	45.52	-73.57	45.5120550494992	-73.58549366056	287	26	2836.57785436371	2016-11-26 00:13:10	-63.6030951502249	44.667772295661	Halifax
Vancouver	49.28	-123.13	49.2784403674057	-123.136901462522	364	340	1104.00587954791	2016-11-26 00:13:11	-123.132940624695	49.282368839853	Vancouver
Hamilton	43.26	-79.85	43.2680603565141	-79.8515034440169	867	155	1631.18507466279	2016-11-26 00:13:12	-79.3768634198951	43.6479980045289	Toronto
Montreal	45.52	-73.57	45.5270602198491	-73.5801349848619	691	722	1890.36938704085	2016-11-26 00:13:13	-79.6753733043317	44.3807464479698	Barrie
Montreal	45.52	-73.57	45.5196631527581	-73.7175363597291	572	260	2938.52122869575	2016-11-26 00:13:14	-79.373446191274	43.6466828314401	Toronto
Kitchener	43.46	-80.5	43.4664856722311	-80.5046023280414	193	422	896.32122454932	2016-11-26 00:13:15	-123.13465962245	49.2879434838422	Vancouver
Quebec	46.82	-71.23	46.8196297652425	-71.2273221515343	586	437	2060.74927755399	2016-11-26 00:13:16	-114.052270142522	51.0465750267669	Calgary
Vancouver	49.28	-123.13	49.2756759162548	-123.130785242325	609	38	2734.78212369373	2016-11-26 00:13:17	-113.543802922177	53.5780546000859	Edmonton
Kelowna	49.89	-119.46	49.8933942382668	-119.467505917325	157	615	2015.4468622175	2016-11-26 00:13:18	-79.3808199685803	43.6569589647212	Toronto
Hamilton	43.26	-79.85	43.2649856206661	-79.8540846225131	997	613	925.72205697652	2016-11-26 00:13:19	-113.537608635453	53.5779422110331	Edmonton
Toronto	43.65	-79.38	43.6436849362089	-79.3735982155526	650	348	4180.93291195109	2016-11-26 00:13:20	-73.7132641195847	45.5150847239639	Montreal
Montreal	45.52	-73.57	45.5148052270001	-73.6682553362474	247	695	201.613173924852	2016-11-26 00:13:21	-79.3853040377679	43.649924689252	Toronto
Toronto	43.65	-79.38	43.6487239504027	-79.3751606485165	580	626	1379.27206454333	2016-11-26 00:13:22	-135.053010593288	60.728325701954	Whitehorse
Toronto	43.65	-79.38	43.6468547045715	-79.3848491716458	635	83	3678.30203365302	2016-11-26 00:13:23	-79.3824833130925	43.6543285507525	Toronto
Saint-jerome	45.78	-74	45.7737884397937	-73.9849901635439	52	111	4901.43834504997	2016-11-26 00:13:24	-114.064188340748	51.0513823842375	Calgary
White rock	49.03	-122.83	49.0298312162567	-122.856876979902	217	608	1666.98191821342	2016-11-26 00:13:25	-73.782128819998	45.5179688024474	Montreal
Quebec	46.82	-71.23	46.8274959088394	-71.2266969712889	573	618	4091.98503234657	2016-11-26 00:13:26	-63.2903049137222	45.3595953841555	Truro
Toronto	43.65	-79.38	43.6456163759623	-79.3739168505232	236	616	771.275471104309	2016-11-26 00:13:27	-79.3770473269598	43.6580152119094	Toronto
Barrie	44.38	-79.68	44.3759184400406	-79.6841697714022	551	552	4389.16205496062	2016-11-26 00:13:28	-123.118422380254	49.2815347413873	Vancouver
Toronto	43.65	-79.38	43.6463628161493	-79.3773863540628	344	767	1275.26352757122	2016-11-26 00:13:29	-73.7187722008553	45.5233817616865	Montreal
Montreal	45.52	-73.57	45.5244650318826	-73.4241855842379	280	90	4626.76511924947	2016-11-26 00:13:30	-79.3802484487497	43.6559930932585	Toronto
Quebec	46.82	-71.23	46.8245966595214	-71.2370292006749	12	425	3313.75943522435	2016-11-26 00:13:31	-73.6594573891654	45.5221937963029	Montreal
Toronto	43.65	-79.38	43.6505289145189	-79.3852668744871	158	769	2637.97029381385	2016-11-26 00:13:32	-80.2555071235632	43.5670240095343	Guelph
London	42.97	-81.24	42.9662245087663	-81.2522655092183	845	782	4575.69710054668	2016-11-26 00:13:33	-104.606918210487	50.452660921872	Regina
Montreal	45.52	-73.57	45.5217901087179	-73.3672842461237	766	998	837.972298555542	2016-11-26 00:13:34	-79.3758326546714	43.648775817533	Toronto
Hamilton	43.26	-79.85	43.2546025421072	-79.8540858375558	265	871	787.466816196684	2016-11-26 00:13:35	-123.133672627385	49.2860529111976	Vancouver
Montreal	45.52	-73.57	45.5272203996651	-73.4428786858598	55	679	1262.05077978084	2016-11-26 00:13:36	-80.4918992880173	43.4638081331613	Kitchener
Saint-jean-sur-richelieu	45.31	-73.26	45.3085566246067	-73.2328510069708	214	541	545.359626749996	2016-11-26 00:13:37	-73.3778634655314	45.5190986979503	Montreal
Vancouver	49.28	-123.13	49.2775079073937	-123.122900137879	576	800	4316.20976749109	2016-11-26 00:13:38	-75.6958857321769	45.415601840359	Gatineau
Toronto	43.65	-79.38	43.6458028862641	-79.3824551770162	207	294	1738.57186195673	2016-11-26 00:13:39	-123.969807529714	49.2028650687707	Nanaimo
Grande prairie	55.18	-118.8	55.1825079897508	-118.793282730217	928	174	4912.1816083556	2016-11-26 00:13:40	-73.4974131475433	45.520765127131	Montreal
Ottawa	45.42	-75.71	45.4218404965271	-75.7530495329603	976	534	4087.19180654734	2016-11-26 00:13:41	-123.142805487099	49.2800222819575	Vancouver
Toronto	43.65	-79.38	43.645037785319	-79.3795696566953	292	838	1986.00710716564	2016-11-26 00:13:42	-72.5737375849326	46.34498787132	Trois-rivieres
Saint john	45.29	-66.06	45.2885365820906	-66.0275137403437	966	7	2929.66630507726	2016-11-26 00:13:43	-75.7600024933545	45.4251342988854	Gatineau
Montreal	45.52	-73.57	45.5225829225331	-73.5971471612899	103	319	3076.07907428173	2016-11-26 00:13:44	-113.541569150095	53.5776692247367	Edmonton
Calgary	51.05	-114.06	51.0529177405047	-114.052683617021	233	968	1012.39318201551	2016-11-26 00:13:45	-99.9590681007802	49.8483562042154	Brandon
Abbotsford	49.06	-122.3	49.0536013555482	-122.316537086397	456	502	2045.43120785384	2016-11-26 00:13:46	-79.3832867325175	43.656321038025	Toronto
Quebec	46.82	-71.23	46.8127212197153	-71.2331166153424	785	128	2845.31290754676	2016-11-26 00:13:47	-75.7191900763829	45.4264803752623	Ottawa
Vancouver	49.28	-123.13	49.2776603692068	-123.118917939525	821	630	1808.91243808437	2016-11-26 00:13:48	-74.1439132803706	45.2657711101704	Salaberry-de-valleyfield
Fergus	43.7	-80.37	43.7035180984872	-80.3624491902127	970	953	1920.47677136725	2016-11-26 00:13:49	-70.6722882963118	46.1276483125274	Saint-georges
Saskatoon	52.15	-106.66	52.1498944898472	-106.675361660746	405	813	2776.04047348723	2016-11-26 00:13:50	-82.3899719788558	42.992708980685	Sarnia
Halifax	44.67	-63.61	44.6719918026514	-63.6065150140076	441	958	2023.71262416709	2016-11-26 00:13:51	-79.3745563879294	43.6478446348447	Toronto
Saskatoon	52.15	-106.66	52.1498944898472	-106.675361660746	972	813	4557.59955644608	2016-11-26 00:13:52	-79.3743730812723	43.6507232923821	Toronto
Montreal	45.52	-73.57	45.5217901087179	-73.3672842461237	175	998	4412.86964101018	2016-11-26 00:13:53	-79.3771076778667	43.6449034768975	Toronto
Vancouver	49.28	-123.13	49.2863747689012	-123.124454075247	211	725	1175.1585880178	2016-11-26 00:13:54	-123.129036550955	49.281594519572	Vancouver
Parksville	49.33	-124.33	49.3259010372894	-124.34012447811	814	372	1221.41872558277	2016-11-26 00:13:55	-73.4280566681718	45.5133502571669	Montreal
Vancouver	49.28	-123.13	49.283454236982	-123.135122634146	725	994	1615.43833169853	2016-11-26 00:13:56	-123.124454075247	49.2863747689012	Vancouver
Montreal	45.52	-73.57	45.5220085696624	-73.7143677490526	498	689	2093.31966348691	2016-11-26 00:13:57	-73.4447237647832	45.5165427822468	Montreal
Quebec	46.82	-71.23	46.8130724734698	-71.2253674283159	927	868	4242.03430092894	2016-11-26 00:13:58	-73.3803609288169	45.5174153507611	Montreal
Toronto	43.65	-79.38	43.6487214784436	-79.3826135178727	518	70	4016.85190348653	2016-11-26 00:13:59	-75.7295800629323	45.5777138444603	Buckingham
Ottawa	45.42	-75.71	45.4150768637355	-75.7042810512836	571	447	4827.43958157953	2016-11-26 00:14:00	-97.1751374118117	49.8823343640982	Winnipeg
Toronto	43.65	-79.38	43.6505289145189	-79.3852668744871	371	769	1488.20712566376	2016-11-26 00:14:01	-71.0630385634122	48.4294398995211	Chicoutimi-jonquiere
Cornwall	45.03	-74.74	45.0285152014573	-74.7573364222621	464	44	990.409000858199	2016-11-26 00:14:02	-78.8568661515352	43.8905645936263	Oshawa
Vernon	50.27	-119.28	50.2677988657874	-119.284975235588	998	104	184.612491331063	2016-11-26 00:14:03	-73.3672842461237	45.5217901087179	Montreal
Toronto	43.65	-79.38	43.645037785319	-79.3795696566953	133	838	2301.07852525543	2016-11-26 00:14:04	-75.8702605851687	45.3383723580754	Kanata
Ottawa	45.42	-75.71	45.4181662989895	-75.7535331967017	660	259	1473.2502208557	2016-11-26 00:14:05	-123.137326270911	49.2764337826971	Vancouver
Abbotsford	49.06	-122.3	49.0536013555482	-122.316537086397	312	502	1530.26909765322	2016-11-26 00:14:06	-78.8598486124697	43.8917297636438	Oshawa
Toronto	43.65	-79.38	43.645891217873	-79.3877927634925	131	657	4021.22066614684	2016-11-26 00:14:07	-119.456196972961	49.8915927921941	Kelowna
Windsor	42.3	-83.03	42.3050578173389	-83.0619159657993	793	595	4210.70204562275	2016-11-26 00:14:08	-73.6484984370618	45.5170263403305	Montreal
Vancouver	49.28	-123.13	49.2863941563367	-123.138946126352	579	513	4438.41244172072	2016-11-26 00:14:09	-75.7413751157694	45.4260550118603	Ottawa
Vancouver	49.28	-123.13	49.281276617126	-123.120841860021	714	419	2997.42586355424	2016-11-26 00:14:10	-123.361729745939	48.4262410326904	Victoria
Montreal	45.52	-73.57	45.5163434980937	-73.3782370384	482	732	1255.1352544222	2016-11-26 00:14:11	-79.3824733735713	43.6425057137785	Toronto
Montreal	45.52	-73.57	45.5162281432641	-73.6964229206622	828	559	3571.56829059822	2016-11-26 00:14:12	-71.2292678719571	46.8116539692281	Quebec
Toronto	43.65	-79.38	43.6549634143807	-79.3853907083886	939	869	1048.51647219621	2016-11-26 00:14:13	-122.29742777232	49.0648661189272	Abbotsford
Montreal	45.52	-73.57	45.522544706598	-73.4274845111138	186	53	76.5572507167235	2016-11-26 00:14:14	-73.8040722911408	45.5184643230603	Montreal
Toronto	43.65	-79.38	43.6513743043006	-79.374409071946	650	925	4617.44499466149	2016-11-26 00:14:15	-73.7132641195847	45.5150847239639	Montreal
Montreal	45.52	-73.57	45.524948766196	-73.650480125296	573	154	879.58887318382	2016-11-26 00:14:16	-63.2903049137222	45.3595953841555	Truro
Kitchener	43.46	-80.5	43.4665122737979	-80.5052334120206	245	145	1310.34069326706	2016-11-26 00:14:17	-71.9344881944508	45.394755305364	Sherbrooke
Montreal	45.52	-73.57	45.520969759651	-73.8213014964546	584	181	4072.12575081503	2016-11-26 00:14:18	-121.963133815072	49.1754890452417	Chilliwack
Quebec	46.82	-71.23	46.8196297652425	-71.2273221515343	816	437	4295.39768034592	2016-11-26 00:14:19	-80.2622651969346	43.1578684707017	Brantford
Toronto	43.65	-79.38	43.64820243091	-79.3891621208586	727	434	3477.80876229517	2016-11-26 00:14:20	-79.3766210259094	43.6421578662918	Toronto
Toronto	43.65	-79.38	43.6564504458048	-79.3739011420348	188	735	4405.72464942234	2016-11-26 00:14:21	-71.2252787725814	46.8198659275799	Quebec
Montreal	45.52	-73.57	45.522839437264	-73.4594479517646	959	491	938.695401581936	2016-11-26 00:14:22	-79.3741140736152	43.6556867375651	Toronto
Kitchener	43.46	-80.5	43.4579587724642	-80.4902540536905	831	206	1350.59974627802	2016-11-26 00:14:23	-79.8464590011343	43.2574056859553	Hamilton
Vancouver	49.28	-123.13	49.287483486921	-123.138332372081	668	593	2200.88650422404	2016-11-26 00:14:24	-79.3772564777574	43.6535478890861	Toronto
Calgary	51.05	-114.06	51.0539787382513	-114.063677075157	127	22	2474.60818871623	2016-11-26 00:14:25	-78.6830844280029	43.8976905550792	Bowmanville-newcastle
Vancouver	49.28	-123.13	49.281796442851	-123.116940338162	867	556	2093.15794996219	2016-11-26 00:14:26	-79.3768634198951	43.6479980045289	Toronto
Hamilton	43.26	-79.85	43.265293849086	-79.8409568878477	796	790	4196.57168301055	2016-11-26 00:14:27	-75.6605322767005	45.4217338137761	Ottawa
